eqp_id,age_id,descricao,instalacao_de,instalacao_para
RNJER-0EJR614,099,LT 34P5 kV JSL_JERUSAL VI / JERUSALEM C 14 RN,RNEJR6,RNJER
RNJER-5MVR-1,099,LT 500 kV JERUSALEM / MONTE VERDE C M1 RN,RNJER,RNMTV
RNJND-5JCT-R1,CYM,LT 500 kV JANDAIRA II / J. CAMARA III C V1 RN,RNJND,RNJCT
RNJND-5MVR-R1,CYM,LT 500 kV JANDAIRA II / MONTE VERDE C N2 RN,RNJND,RNMTV
RNLAN-0SS2-1,EEH,LT 69 kV LANCHINHA / SER.SANTANA12 C P3 RN,RNLAN,RNSS2
RNLE010RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_01 C 27 RN,RNRVE,RNLE01
RNLE010RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_01 C 28 RN,RNRVE,RNLE01
RNLE010RVE-4,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_01 C 29 RN,RNRVE,RNLE01
RNLE010RVE-5,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_01 C 30 RN,RNRVE,RNLE01
RNLE010RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_01 C 26 RN,RNRVE,RNLE01
RNLE020RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_02 C 31 RN,RNRVE,RNLE02
RNLE020RVE-R2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_02 C 32 RN,RNRVE,RNLE02
RNLE020RVE-R3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_02 C 33 RN,RNRVE,RNLE02
RNLE030RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA _03 C 24 RN,RNRVE,RNLE03
RNLE030RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA _03 C 25 RN,RNRVE,RNLE03
RNLE030RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA _03 C 23 RN,RNRVE,RNLE03
RNLE040RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_04 C 21 RN,RNRVE,RNLE04
RNLE040RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_04 C 22 RN,RNRVE,RNLE04
RNLE040RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_04 C 20 RN,RNRVE,RNLE04
RNLE050RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_05 C 17 RN,RNRVE,RNLE05
RNLE050RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_05 C 18 RN,RNRVE,RNLE05
RNLE050RVE-4,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_05 C 19 RN,RNRVE,RNLE05
RNLE050RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_05 C 16 RN,RNRVE,RNLE05
RNLE120RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_12 C 14 RN,RNRVE,RNLE12
RNLE120RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_12 C 15 RN,RNRVE,RNLE12
RNLE120RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_12 C 13 RN,RNRVE,RNLE12
RNLE130RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_13 C 05 RN,RNRVE,RNLE13
RNLE130RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_13 C 06 RN,RNRVE,RNLE13
RNLE130RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_13 C 04 RN,RNRVE,RNLE13
RNLE140RVE-2,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_14 C 02 RN,RNRVE,RNLE14
RNLE140RVE-3,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_14 C 03 RN,RNRVE,RNLE14
RNLE140RVE-R1,CVR,LT 34P5 kV RIO VENTO EXPAN / RVE_S_LEIA_14 C 01 RN,RNRVE,RNLE14
RNLND-0SS2-1,EEH,LT 69 kV LAGOA NOVA II / SER.SANTANA12 C P2 RN,RNLND,RNSS2
RNLND-0SS3-1,EEH,LT 69 kV LAGOA NOVA II / SER.SANTANA 3 C P1 RN,RNLND,RNSS3
RNLND-2PRS-1,CHF,LT 230 kV LAGOA NOVA II / PARAISO C L7 RN,RNLND,RNPRS
RNLND-2PRS-2,TAE,LT 230 kV LAGOA NOVA II / PARAISO C L8 RN,RNLND,RNPRS
RNLZ110UMR-C1,CVR,LT 34P5 kV UMR_VTS.LUZIA11 / UMARI C C1 RN,RNLZ11,RNUMR
RNLZ110UMR-C2,CVR,LT 34P5 kV UMR_VTS.LUZIA11 / UMARI C C2 RN,RNLZ11,RNUMR
RNLZ110UMR-C3,CVR,LT 34P5 kV UMR_VTS.LUZIA11 / UMARI C C3 RN,RNLZ11,RNUMR
RNLZ120UMR-C4,CVR,LT 34P5 kV UMR_VTS.LUZIA12 / UMARI C C4 RN,RNLZ12,RNUMR
RNLZ120UMR-C5,CVR,LT 34P5 kV UMR_VTS.LUZIA12 / UMARI C C5 RN,RNLZ12,RNUMR
RNLZ130UMR-C8,CVR,LT 34P5 kV UMR_VTS.LUZIA13 / UMARI C C8 RN,RNLZ13,RNUMR
RNLZ130UMR-C9,CVR,LT 34P5 kV UMR_VTS.LUZIA13 / UMARI C C9 RN,RNLZ13,RNUMR
RNMB010MENDC2,STP,LT 34P5 kV MEND_MENDU_01 / MENDUBIM C 2 RN,RNMB01,RNMEND
RNMB010MENDC3,STP,LT 34P5 kV MEND_MENDU_01 / MENDUBIM C 3 RN,RNMB01,RNMEND
RNMB020MENDC5,STP,LT 34P5 kV MEND_MENDU_02 / MENDUBIM C 5 RN,RNMB02,RNMEND
RNMB020MENDC6,STP,LT 34P5 kV MEND_MENDU_02 / MENDUBIM C 6 RN,RNMB02,RNMEND
RNMB020MENDC7,STP,LT 34P5 kV MEND_MENDU_02 / MENDUBIM C 7 RN,RNMB02,RNMEND
RNMB030MENDC8,STP,LT 34P5 kV MEND_MENDU_03 / MENDUBIM C 8 RN,RNMB03,RNMEND
RNMB030MENDC9,STP,LT 34P5 kV MEND_MENDU_03 / MENDUBIM C 9 RN,RNMB03,RNMEND
RNMB040MEND14,STP,LT 34P5 kV MEND_MENDU_04 / MENDUBIM C 14 RN,RNMB04,RNMEND
RNMB040MEND15,STP,LT 34P5 kV MEND_MENDU_04 / MENDUBIM C 15 RN,RNMB04,RNMEND
RNMB050MEND26,STP,LT 34P5 kV MEND_MENDU_05 / MENDUBIM C 26 RN,RNMB05,RNMEND
RNMB050MEND27,STP,LT 34P5 kV MEND_MENDU_05 / MENDUBIM C 27 RN,RNMB05,RNMEND
RNMB060MEND28,STP,LT 34P5 kV MEND_MENDU_06 / MENDUBIM C 28 RN,RNMB06,RNMEND
RNMB060MEND29,STP,LT 34P5 kV MEND_MENDU_06 / MENDUBIM C 29 RN,RNMB06,RNMEND
RNMB070MEND30,STP,LT 34P5 kV MEND_MENDU_07 / MENDUBIM C 30 RN,RNMB07,RNMEND
RNMB070MEND31,STP,LT 34P5 kV MEND_MENDU_07 / MENDUBIM C 31 RN,RNMB07,RNMEND
RNMB080MEND32,STP,LT 34P5 kV MEND_MENDU_08 / MENDUBIM C 32 RN,RNMB08,RNMEND
RNMB080MEND34,STP,LT 34P5 kV MEND_MENDU_08 / MENDUBIM C 34 RN,RNMB08,RNMEND
RNMB090MEND16,STP,LT 34P5 kV MEND_MENDU_09 / MENDUBIM C 16 RN,RNMB09,RNMEND
RNMB090MEND17,STP,LT 34P5 kV MEND_MENDU_09 / MENDUBIM C 17 RN,RNMB09,RNMEND
RNMB090MEND18,STP,LT 34P5 kV MEND_MENDU_09 / MENDUBIM C 18 RN,RNMB09,RNMEND
RNMB100MEND35,STP,LT 34P5 kV MEND_MENDU_10 / MENDUBIM C 35 RN,RNMB10,RNMEND
RNMB100MEND37,STP,LT 34P5 kV MEND_MENDU_10 / MENDUBIM C 37 RN,RNMB10,RNMEND
RNMB100MEND38,STP,LT 34P5 kV MEND_MENDU_10 / MENDUBIM C 38 RN,RNMB10,RNMEND
RNMB110MEND19,STP,LT 34P5 kV MEND_MENDU_11 / MENDUBIM C 19 RN,RNMB11,RNMEND
RNMB110MEND20,STP,LT 34P5 kV MEND_MENDU_11 / MENDUBIM C 20 RN,RNMB11,RNMEND
RNMB110MEND21,STP,LT 34P5 kV MEND_MENDU_11 / MENDUBIM C 21 RN,RNMB11,RNMEND
RNMB120MEND39,STP,LT 34P5 kV MEND_MENDU_12 / MENDUBIM C 39 RN,RNMB12,RNMEND
RNMB120MEND40,STP,LT 34P5 kV MEND_MENDU_12 / MENDUBIM C 40 RN,RNMB12,RNMEND
RNMB130MEND41,STP,LT 34P5 kV MEND_MENDU_13 / MENDUBIM C 41 RN,RNMB13,RNMEND
RNMB130MEND43,STP,LT 34P5 kV MEND_MENDU_13 / MENDUBIM C 43 RN,RNMB13,RNMEND
RNMB130MEND44,STP,LT 34P5 kV MEND_MENDU_13 / MENDUBIM C 44 RN,RNMB13,RNMEND
RNMCA-0GMR-1,CRN,LT 69 kV MACAU / GUAMARE C L3 RN,RNMCA,RNGMR
RNMDR-2JCT-N3,099,LT 230 kV MONTE DO RONCA / J. CAMARA III C N3 RN,RNMDR,RNJCT
RNMEND2ACT-F1,STP,LT 230 kV MENDUBIM / ACU III C F1 RN,RNMEND,RNACT
RNMNV-2TRS-1,189,LT 230 kV MUNDO NOVO / TOUROS C P3 RN,RNMNV,RNTRS
RNMNV50MNV-C3,189,LT 34P5 kV MNV_MUND NV V / MUNDO NOVO C C2 RN,RNMNV5,RNMNV
RNMNV50MNV-C8,189,LT 34P5 kV MNV_MUND NV V / MUNDO NOVO C C1 RN,RNMNV5,RNMNV
RNMNV60MNV-C4,189,LT 34P5 kV MNV_MUND NV VI / MUNDO NOVO C C3 RN,RNMNV6,RNMNV
RNMNV60MNV-C5,189,LT 34P5 kV MNV_MUND NV VI / MUNDO NOVO C C2 RN,RNMNV6,RNMNV
RNMNV60MNV-C6,189,LT 34P5 kV MNV_MUND NV VI / MUNDO NOVO C C1 RN,RNMNV6,RNMNV
RNMNV70MNV-C1,189,LT 34P5 kV MNV_MUND NV VII / MUNDO NOVO C C2 RN,RNMNV7,RNMNV
RNMNV70MNV-C2,189,LT 34P5 kV MNV_MUND NV VII / MUNDO NOVO C C1 RN,RNMNV7,RNMNV
RNMNV70MNV-C7,189,LT 34P5 kV MNV_MUND NV VII / MUNDO NOVO C C3 RN,RNMNV7,RNMNV
RNMSC-1POL-1,SMM,LT 138 kV MANGUE SECO / POLO GUAMARE C L1 RN,RNMSC,RNPOL
RNMSD-2ACD-1,CHF,LT 230 kV MOSSORO II / ACU II C L2 RN,RNMSD,RNACD
RNMSD-2ACD-2,CHF,LT 230 kV MOSSORO II / ACU II C L6 RN,RNMSD,RNACD
RNMSD-2MSQ-1,CHF,LT 230 kV MOSSORO II / MOSSORO IV C M1 RN,RNMSD,RNMSQ
RNMSD-2QXR-1CE,CHF,LT 230 kV MOSSORO II / QUIXERE C L1 RN/CE,RNMSD,CEQXR
RNMSQ-2STI-1,189,LT 230 kV MOSSORO IV / SANTO INACIO C L1 RN/CE,RNMSQ,RNSTI
RNMVR-5ACT-4,CYM,LT 500 kV MONTE VERDE / ACU III C V4 RN,RNMTV,RNACT
RNMVR-5JCT-V1,EDP,LT 500 kV MONTE VERDE / J. CAMARA III C V1 RN,RNMTV,RNJCT
RNMVS-0MVR-2,ONS,LT 34P5 kV MONTE VERDE SOL / MONTE VERDE C 2 RN,RNMVS,RNMTV
RNMVS-0MVR-T1,ONS,LT 34P5 kV MONTE VERDE SOL / MONTE VERDE C 1 RN,RNMVS,RNMTV
RNMVS20MVS-17,EDP,LT 34P5 kV MVS_MVERDE_II / MONTE VERDE SOL C 17 RN,RNMVS2,RNMVS
RNMVS20MVS-18,EDP,LT 34P5 kV MVS_MVERDE_II / MONTE VERDE SOL C 18 RN,RNMVS2,RNMVS
RNMVS30MVS-19,EDP,LT 34P5 kV MVS_MVERDE_III / MONTE VERDE SOL C 19 RN,RNMVS3,RNMVS
RNMVS30MVS-20,EDP,LT 34P5 kV MVS_MVERDE_III / MONTE VERDE SOL C 20 RN,RNMVS3,RNMVS
RNMVS40MVS-21,EDP,LT 34P5 kV MVS_MVERDE_IV / MONTE VERDE SOL C 21 RN,RNMVS4,RNMVS
RNMVS40MVS-22,EDP,LT 34P5 kV MVS_MVERDE_IV / MONTE VERDE SOL C 22 RN,RNMVS4,RNMVS
RNMVS50MVS-23,EDP,LT 34P5 kV MVS_MVERDE_V / MONTE VERDE SOL C 23 RN,RNMVS5,RNMVS
RNMVS50MVS-24,EDP,LT 34P5 kV MVS_MVERDE_V / MONTE VERDE SOL C 24 RN,RNMVS5,RNMVS
RNMVS70MVS-25,EDP,LT 34P5 kV MVS_MVERDE_VII / MONTE VERDE SOL C 25 RN,RNMVS7,RNMVS
RNMVS70MVS-26,EDP,LT 34P5 kV MVS_MVERDE_VII / MONTE VERDE SOL C 26 RN,RNMVS7,RNMVS
RNMVT-1JCT-1,ERE,LT 138 kV MOR VENTOS II / J. CAMARA III C M3 RN,RNMVT,RNJCT
RNNTD-0LNV-1,CRN,LT 69 kV NATAL II / LAGOA NOVA C J3 RN,RNNTD,RNLNV
RNNTD-0NTU-1,CRN,LT 69 kV NATAL II / NATAL I C J1 RN,RNNTD,RNNTU
RNNTS-2NTD-1,CHF,LT 230 kV NATAL III / NATAL II C N3 RN,RNNTS,RNNTD
RNNTS-2NTD-2,CHF,LT 230 kV NATAL III / NATAL II C N4 RN,RNNTS,RNNTD
RNOS010CSERC4,BRN,LT 34P5 kV CSER_OSERIDO I / OESTE SERIDO C 4 RN,RNOS01,RNCSER
RNOS020CSERC1,BRN,LT 34P5 kV CSER_OSERIDO II / OESTE SERIDO C 11 RN,RNOS02,RNCSER
RNOS030CSER2,BRN,LT 34P5 kV CSER_OSERIDOIII / OESTE SERIDO C 7 RN,RNOS03,RNCSER
RNOS030CSERC1,BRN,LT 34P5 kV CSER_OSERIDOIII / OESTE SERIDO C 6 RN,RNOS03,RNCSER
RNOS040CSER1,BRN,LT 34P5 kV CSER_OSERIDO IV / OESTE SERIDO C 10 RN,RNOS04,RNCSER
RNOS050CSER1,BRN,LT 34P5 kV CSER_OSERIDO V / OESTE SERIDO C 12 RN,RNOS05,RNCSER
RNOS060CSER1,BRN,LT 34P5 kV CSER_OSERIDO VI / OESTE SERIDO C 5 RN,RNOS06,RNCSER
RNOS090CSER1,BRN,LT 34P5 kV CSER_OSERIDO IX / OESTE SERIDO C 8 RN,RNOS09,RNCSER
RNOS090CSER2,BRN,LT 34P5 kV CSER_OSERIDO IX / OESTE SERIDO C 9 RN,RNOS09,RNCSER
RNOS100CSER1,BRN,LT 34P5 kV CSER_OSERIDO X / OESTE SERIDO C 1 RN,RNOS10,RNCSER
RNOS110CSER1,BRN,LT 34P5 kV CSER_OSERIDO XI / OESTE SERIDO C 13 RN,RNOS11,RNCSER
RNOS120CSER1,BRN,LT 34P5 kV CSER_OSERIDOXII / OESTE SERIDO C 2 RN,RNOS12,RNCSER
RNOS120CSER2,BRN,LT 34P5 kV CSER_OSERIDOXII / OESTE SERIDO C 3 RN,RNOS12,RNCSER
RNPDA-2JCD-1,,LT 230 kV PEDRA DE AMOLAR / JOAO CAMARA 2 C 1 RN,RNPDA,RNJCD
RNPNA-0NTD-1,CHF,LT 69 kV PARNAMIRIM / NATAL II C J7 RN,RNPNA,RNNTD
RNPNA-0NTD-2,CHF,LT 69 kV PARNAMIRIM / NATAL II C J8 RN,RNPNA,RNNTD
RNPNA-0NTT-1,CRN,LT 69 kV PARNAMIRIM / NATAL III C S3 RN,RNPNA,RNNTS
RNPNC-0MCA-1,CRN,LT 69 kV PENDENCIAS / MACAU C L2 RN,RNPNC,RNMCA
RNPRA-0SS3-1,EEH,LT 69 kV PEDRA RAJADA / SER.SANTANA 3 C P2 RN,RNPRA,RNSS3
RNPRS-1STD-1,CHF,LT 138 kV PARAISO / SANTA CRUZ II C M1 RN,RNPRS,RNSTD
RNPRS-2ACD-1,TAE,LT 230 kV PARAISO / ACU II C L3 RN,RNPRS,RNACD
RNPRS-2ACD-2,CHF,LT 230 kV PARAISO / ACU II C L4 RN,RNPRS,RNACD
RNPRS-2ACD-3,CHF,LT 230 kV PARAISO / ACU II C L5 RN,RNPRS,RNACD
RNPRS-2NTD-1,CHF,LT 230 kV PARAISO / NATAL II C N2 RN,RNPRS,RNNTD
RNPRS-2NTD-2,CHF,LT 230 kV PARAISO / NATAL II C N1 RN,RNPRS,RNNTD
RNPTG-0UVT-1,EOP,LT 69 kV POTIGUARES / UNIAO VENTOS C P1 RN,RNPTG,RNUVT
RNRAF10TGS-C1,CVR,LT 34P5 kV RAF_V.S.RAFAEL1 / SER TIGRE SUL C 1 RN,RNRAF1,RNTGS
RNRAF10TGS-C2,CVR,LT 34P5 kV RAF_V.S.RAFAEL1 / SER TIGRE SUL C 2 RN,RNRAF1,RNTGS
RNRAF10TGS-C3,CVR,LT 34P5 kV RAF_V.S.RAFAEL1 / SER TIGRE SUL C 3 RN,RNRAF1,RNTGS
RNRAF10TGS-C4,CVR,LT 34P5 kV RAF_V.S.RAFAEL1 / SER TIGRE SUL C 4 RN,RNRAF1,RNTGS
RNRAF20TGS-10,CVR,LT 34P5 kV RAF_V.S.RAFAEL2 / SER TIGRE SUL C 10 RN,RNRAF2,RNTGS
RNRAF20TGS-11,CVR,LT 34P5 kV RAF_V.S.RAFAEL2 / SER TIGRE SUL C 11 RN,RNRAF2,RNTGS
RNRAF20TGS-12,CVR,LT 34P5 kV RAF_V.S.RAFAEL2 / SER TIGRE SUL C 12 RN,RNRAF2,RNTGS
RNRAF30TGS-5,CVR,LT 34P5 kV RAF_V.S.RAFAEL3 / SER TIGRE SUL C 5 RN,RNRAF3,RNTGS
RNRAF30TGS-6,CVR,LT 34P5 kV RAF_V.S.RAFAEL3 / SER TIGRE SUL C 6 RN,RNRAF3,RNTGS
RNRAF30TGS-9,CVR,LT 34P5 kV RAF_V.S.RAFAEL3 / SER TIGRE SUL C 9 RN,RNRAF3,RNTGS
RNRAF40TGS-30,CVR,LT 34P5 kV RAF_V.S.RAFAEL4 / SER TIGRE SUL C 30 RN,RNRAF4,RNTGS
RNRAF40TGS-31,CVR,LT 34P5 kV RAF_V.S.RAFAEL4 / SER TIGRE SUL C 31 RN,RNRAF4,RNTGS
RNRAF40TGS-32,CVR,LT 34P5 kV RAF_V.S.RAFAEL4 / SER TIGRE SUL C 32 RN,RNRAF4,RNTGS
RNRAF50TGS-24,CVR,LT 34P5 kV RAF_V.S.RAFAEL5 / SER TIGRE SUL C 24 RN,RNRAF5,RNTGS
RNRAF50TGS-27,CVR,LT 34P5 kV RAF_V.S.RAFAEL5 / SER TIGRE SUL C 27 RN,RNRAF5,RNTGS
RNRAF50TGS-28,CVR,LT 34P5 kV RAF_V.S.RAFAEL5 / SER TIGRE SUL C 28 RN,RNRAF5,RNTGS
RNRAF50TGS-29,CVR,LT 34P5 kV RAF_V.S.RAFAEL5 / SER TIGRE SUL C 29 RN,RNRAF5,RNTGS
RNRAF60TGN-13,CVR,LT 34P5 kV RAF_V.S.RAFAEL6 / SER TIGRE NORTE C 13 RN,RNRAF6,RNTGN
RNRAF60TGN-4,CVR,LT 34P5 kV RAF_V.S.RAFAEL6 / SER TIGRE NORTE C 4 RN,RNRAF6,RNTGN
RNRAF60TGN-8,CVR,LT 34P5 kV RAF_V.S.RAFAEL6 / SER TIGRE NORTE C 8 RN,RNRAF6,RNTGN
RNRAF60TGN-9,CVR,LT 34P5 kV RAF_V.S.RAFAEL6 / SER TIGRE NORTE C 9 RN,RNRAF6,RNTGN
RNRAF70TGN-5,CVR,LT 34P5 kV RAF_V.S.RAFAEL7 / SER TIGRE NORTE C 5 RN,RNRAF7,RNTGN
RNRAF70TGN-6,CVR,LT 34P5 kV RAF_V.S.RAFAEL7 / SER TIGRE NORTE C 6 RN,RNRAF7,RNTGN
RNRAF70TGN-7,CVR,LT 34P5 kV RAF_V.S.RAFAEL7 / SER TIGRE NORTE C 7 RN,RNRAF7,RNTGN
RNRAF80TGN-2,CVR,LT 34P5 kV RAF_V.S.RAFAEL8 / SER TIGRE NORTE C 2 RN,RNRAF8,RNTGN
RNRAF80TGN-C1,CVR,LT 34P5 kV RAF_V.S.RAFAEL8 / SER TIGRE NORTE C 1 RN,RNRAF8,RNTGN
RNRAF80TGN-C3,CVR,LT 34P5 kV RAF_V.S.RAFAEL8 / SER TIGRE NORTE C 3 RN,RNRAF8,RNTGN
RNRAF90TGN-10,CVR,LT 34P5 kV RAF_V.S.RAFAEL9 / SER TIGRE NORTE C 10 RN,RNRAF9,RNTGN
RNRAF90TGN-11,CVR,LT 34P5 kV RAF_V.S.RAFAEL9 / SER TIGRE NORTE C 11 RN,RNRAF9,RNTGN
RNRAF90TGN-12,CVR,LT 34P5 kV RAF_V.S.RAFAEL9 / SER TIGRE NORTE C 12 RN,RNRAF9,RNTGN
RNRDV-5CID-1,CVR,LT 500 kV RIO DO VENTO / CEARA MIRIM 2 C P1 RN,RNRDV,RNCMM
RNRDV-5RVE-L2,CVR,LT 500 kV RIO DO VENTO / RIO VENTO EXPAN C L2 RN,RNRDV,RNRVE
RNREV-1JCT-1,200,LT 138 kV RENASCENCA V / J. CAMARA III C M1 RN,RNREV,RNJCT
RNRF100TGN-14,CVR,LT 34P5 kV RF_V.S.RAFAEL10 / SER TIGRE NORTE C 14 RN,RNRF10,RNTGN
RNRF100TGN-15,CVR,LT 34P5 kV RF_V.S.RAFAEL10 / SER TIGRE NORTE C 15 RN,RNRF10,RNTGN
RNRF100TGN-16,CVR,LT 34P5 kV RF_V.S.RAFAEL10 / SER TIGRE NORTE C 16 RN,RNRF10,RNTGN
RNRF110TGS-13,CVR,LT 34P5 kV RF_V.S.RAFAEL11 / SER TIGRE SUL C 13 RN,RNRF11,RNTGS
RNRF110TGS-14,CVR,LT 34P5 kV RF_V.S.RAFAEL11 / SER TIGRE SUL C 14 RN,RNRF11,RNTGS
RNRF110TGS-15,CVR,LT 34P5 kV RF_V.S.RAFAEL11 / SER TIGRE SUL C 15 RN,RNRF11,RNTGS
RNRF110TGS-16,CVR,LT 34P5 kV RF_V.S.RAFAEL11 / SER TIGRE SUL C 16 RN,RNRF11,RNTGS
RNRF110TGS-17,CVR,LT 34P5 kV RF_V.S.RAFAEL11 / SER TIGRE SUL C 17 RN,RNRF11,RNTGS
RNRID-2CGT-1PB,CHF,LT 230 kV RIACHAO II / C.GRANDE III C M1 PB,RNRID,PBCGT
RNRID-2ETD-1,CHF,LT 230 kV RIACHAO II / EXTREMOZ II C M3 PB/RN,RNRID,RNETD
RNRID-2UMR-L1,CVR,LT 230 kV RIACHAO II / UMARI C L1 PB/RN,RNRID,RNUMR
RNSAB-1JCT-1,CGB,LT 138 kV ASA BRANCA / J. CAMARA III C M7 RN,RNSAB,RNJCT
RNSAG-5MVR-1,GSU,LT 500 kV SANTO AGOSTINHO / MONTE VERDE C P1 RN,RNSAG,RNMTV
RNSDM-5ACT-1,189,LT 500 kV SERRA DO MEL / ACU III C P1 RN,RNSDM,RNACT
RNSDM25SDM-1,189,LT 500 kV SERRA DO MEL 2 / SERRA DO MEL C P2 RN,RNSDM2,RNSDM
RNSDO10JSL-21,164,LT 34P5 kV JSL_SDOMINGOS 1 / JERUSALEM C 21 RN,RNSDO1,RNJER
RNSDO10JSL-22,164,LT 34P5 kV JSL_SDOMINGOS 1 / JERUSALEM C 22 RN,RNSDO1,RNJER
RNSDO20JSL-26,164,LT 34P5 kV JSL_SDOMINGOS 2 / JERUSALEM C 26 RN,RNSDO2,RNJER
RNSDO20JSL-27,164,LT 34P5 kV JSL_SDOMINGOS 2 / JERUSALEM C 27 RN,RNSDO2,RNJER
RNSDO30JSL-23,164,LT 34P5 kV JSL_SDOMINGOS 3 / JERUSALEM C 23 RN,RNSDO3,RNJER
RNSDO40JSL-25,164,LT 34P5 kV JSL_SDOMINGOS 4 / JERUSALEM C 25 RN,RNSDO4,RNJER
RNSDO50JSL-24,164,LT 34P5 kV JSL_SDOMINGOS 5 / JERUSALEM C 24 RN,RNSDO5,RNJER
RNSMD-1CRD-1,CHF,LT 138 kV SAN.MATOS II / CURRAIS NOVOS 2 C C1 RN,RNSMD,RNCRD
RNSMN-1PRS-1,COP,LT 138 kV S ROSA M NOVO / PARAISO C P1 RN,RNSMN,RNPRS
RNSMP-0SPC-1,ONS,LT 34P5 kV SIMPLICE / COL SIMPLICE C 1 RN,RNSPL,RNSPC
RNSPL-2LND-1,TAE,LT 230 kV SIMPLICE / LAGOA NOVA II C L3 RN,RNSPL,RNLND
RNSR1-0CAJ2C1,AOP,LT 34P5 kV CAJ2_CAJUI_B19 / CASTANHA C X1 RN,RNSR01,RNCAJ2
RNSR2-0CAJ2C1,AOP,LT 34P5 kV CAJ2_CAJUI_B20 / CASTANHA C X2 RN,RNSR02,RNCAJ2
RNSR2-0CAJ2X3,AOP,LT 34P5 kV CAJ2_CAJUI_B20 / CASTANHA C X3 RN,RNSR02,RNCAJ2
RNSSM10SDM-1,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N2 RN,RNSSM1,RNSDM
RNSSM10SDM-10,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C 11 RN,RNSSM1,RNSDM
RNSSM10SDM-2,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N3 RN,RNSSM1,RNSDM
RNSSM10SDM-3,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N4 RN,RNSSM1,RNSDM
RNSSM10SDM-4,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N5 RN,RNSSM1,RNSDM
RNSSM10SDM-5,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N6 RN,RNSSM1,RNSDM
RNSSM10SDM-6,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N7 RN,RNSSM1,RNSDM
RNSSM10SDM-7,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N8 RN,RNSSM1,RNSDM
RNSSM10SDM-8,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C N9 RN,RNSSM1,RNSDM
RNSSM10SDM-9,189,LT 34P5 kV SDMC_SOLSDOMEL1 / SERRA DO MEL C 10 RN,RNSSM1,RNSDM
RNSSM20SDM-1,189,LT 34P5 kV SDMC_SOLSDOMEL2 / SERRA DO MEL C O1 RN,RNSSM2,RNSDM
RNSSM20SDM-2,189,LT 34P5 kV SDMC_SOLSDOMEL2 / SERRA DO MEL C O2 RN,RNSSM2,RNSDM
RNSSM20SDM-3,189,LT 34P5 kV SDMC_SOLSDOMEL2 / SERRA DO MEL C O3 RN,RNSSM2,RNSDM
RNSSM20SDM-4,189,LT 34P5 kV SDMC_SOLSDOMEL2 / SERRA DO MEL C O4 RN,RNSSM2,RNSDM
RNSSM20SDM-5,189,LT 34P5 kV SDMC_SOLSDOMEL2 / SERRA DO MEL C O5 RN,RNSSM2,RNSDM
